tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,director,language,mood
tt12441410,movie,Last Days of Spring,La última primavera,0,2020,,77,Drama,6.2,306,nm6820030,Hindi,"Thought-Provoking,Emotional"
tt15508988,tvSeries,Shikaari,Shikaari,0,2021,,100,Drama,6.9,274,nm6249812,Hindi,"Thought-Provoking,Emotional"
tt9518312,tvSeries,The Haunted House,The Haunted House,0,2016,,26,"Adventure,Animation,Comedy",7.1,266,nm10361538,Hindi,"Whimsical,Fun,Light-Hearted"
tt3232316,movie,6 Candles,6,0,2013,,129,"Crime,Drama,Thriller",7.1,266,nm1922191,Tamil,"Gritty,Suspenseful,Intense"
tt24060452,tvSeries,Hasratein 2,Hasratein,0,2022,,83,"Drama,Romance",5.8,323,nm17229143,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt14142892,movie,Preman,Preman,0,2021,,135,Drama,8.1,231,nm12360784,Hindi,"Thought-Provoking,Emotional"
tt21998510,movie,Alam,Alam,0,2022,,109,Drama,6.9,271,nm2508451,Hindi,"Thought-Provoking,Emotional"
tt6728912,tvSeries,Monster Therapy,Monster Therapy,0,2017,,100,"Comedy,Horror",9.2,203,nm8678220,Hindi,"Light-Hearted,Scary,Dark"
tt21425934,tvSeries,Drive Hard: The Maloof Way,Drive Hard: The Maloof Way,0,2022,2022.0,32,Reality-TV,6.1,306,Unknown,Hindi,Entertaining
tt0252587,tvSeries,Kama Sutra,Kama Sutra,0,2000,,100,"Drama,Romance",6.3,296,nm0520495,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt1985989,movie,Love in Between,Du yeoja,0,2010,,105,"Drama,Romance",5.9,314,nm1045681,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt14465474,tvSeries,Launchpad,Launchpad,0,2021,,21,"Drama,Short",6.6,280,nm9184325,Hindi,"Thought-Provoking,Emotional"
tt2141869,tvSeries,Odysseus,Odysseus,0,2013,2013.0,45,"Adventure,Drama",5.7,324,nm0321403,Hindi,"Emotional,Epic,Thought-Provoking"
tt2271275,movie,Crossing Bridges,Crossing Bridges,0,2013,,103,Drama,7.4,249,nm4925566,Hindi,"Thought-Provoking,Emotional"
tt0058287,movie,Leader,Leader,0,1964,,176,"Comedy,Romance,Thriller",7.0,262,nm0611550,Hindi,"Fun,Suspenseful,Romantic"
tt9060910,tvMiniSeries,2020 UEFA European Football Championship,UEFA Euro 2020,0,2021,2021.0,90,Sport,7.6,241,Unknown,Hindi,Inspiring
tt8785154,movie,Mar Gaye Oye Loko,Mar Gaye Oye Loko,0,2018,,121,"Comedy,Drama,Fantasy",5.5,332,nm3792294,Hindi,"Magical,Fun,Light-Hearted"
tt0457554,movie,Baksa Badal,Baksa Badal,0,1970,,105,Comedy,7.6,240,nm0202176,Hindi,"Light-Hearted,Fun"
tt13635918,tvSeries,Dam,Dam,0,2021,,45,"Horror,Thriller",5.8,314,nm2038983,Hindi,"Dark,Intense,Suspenseful"
tt7482462,tvSeries,Back in Very Small Business,Back in Very Small Business,0,2018,2018.0,100,Comedy,6.9,263,nm0125114,Hindi,"Light-Hearted,Fun"
tt30325850,tvSeries,Sengoku Youko,Sengoku Youko,0,2024,2024.0,24,"Adventure,Animation,Drama",6.3,288,nm8253962,Hindi,"Whimsical,Fun,Adventurous"
tt4786606,movie,Asura,Asura,0,2015,,120,"Action,Drama",6.4,283,nm3668049,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt11107326,tvMovie,Accidentally in Love,Accidentally in Love,0,2021,,88,"Comedy,Romance",5.1,355,nm3490402,Hindi,"Light-Hearted,Romantic,Heartwarming"
tt0181032,movie,Subha Sankalpam,Subha Sankalpam,0,1995,,150,"Drama,Musical",7.4,244,nm0899649,Tamil,"Thought-Provoking,Emotional,Uplifting"
tt5693020,movie,Nunnunarvu,Nunnunarvu,0,2016,,100,"Romance,Sci-Fi,Thriller",6.2,291,nm5844896,Telugu,"Suspenseful,Mind-Bending,Romantic"
tt0928121,movie,Athanokkade,Athanokkade,0,2005,,147,"Action,Drama",6.8,265,nm2050878,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt5306490,movie,Pizza: A Love Story,Pizza: A Love Story,0,2019,,85,Documentary,7.3,246,nm0064961,Hindi,Educational
tt1942802,movie,Andari Bandhuvaya,Andari Bandhuvaya,0,2010,,134,Drama,7.5,239,nm2485654,Hindi,"Thought-Provoking,Emotional"
tt17889708,movie,Bahukrita Vesham,Bahukrita Vesham,0,2022,,100,Crime,8.0,224,nm11688944,Hindi,"Intense,Gritty"
tt3839758,tvSeries,Ancient Impossible,Ancient Impossible,0,2014,,60,"Documentary,History",7.4,242,nm8254218,Hindi,Educational
tt12350518,movie,DAU. Katya Tanya,DAU. Katya Tanya,0,2020,,103,Drama,5.7,314,nm0451969,Hindi,"Thought-Provoking,Emotional"
tt27229094,tvMiniSeries,Angel City,Angel City,0,2023,2023.0,60,Documentary,6.8,263,nm1315333,Hindi,Educational
tt0141135,movie,Gopi,Gopi,0,1970,,143,"Action,Comedy,Drama",6.9,259,nm0080406,Hindi,"Fun,Action-Packed,Light-Hearted"
tt7388606,movie,Volubilis,Volubilis,0,2017,,106,Drama,6.3,283,nm0072364,Hindi,"Thought-Provoking,Emotional"
tt0158863,movie,Private Practices: The Story of a Sex Surrogate,Private Practices: The Story of a Sex Surrogate,0,1985,,75,Documentary,6.5,273,nm0225269,Hindi,Educational
tt0154167,movie,Azhakan,Azhakan,0,1991,,154,"Drama,Romance",7.1,249,nm0049335,Tamil,"Thought-Provoking,Emotional,Heartwarming"
tt2385126,movie,'76,'76,0,2016,,118,"Drama,Romance",5.5,321,nm2339266,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt13149036,movie,Family Squares,Family Squares,0,2022,,95,"Comedy,Drama",5.5,320,nm0174483,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt7761424,tvSeries,God Save the King,Deus Salve o Rei,0,2018,2018.0,100,"Adventure,Comedy,Drama",6.8,258,nm3371180,Hindi,"Fun,Light-Hearted,Adventurous"
tt23023988,tvSeries,Lesson in Love,Lesson in Love,0,2022,2023.0,100,"Drama,Romance",7.4,237,nm2772138,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt0204736,movie,Paths in the Night,Wege in die Nacht,0,1999,,98,"Drama,Thriller",6.9,254,nm0459080,Hindi,"Thought-Provoking,Emotional,Suspenseful"
tt1314367,movie,Ru-Ba-Ru,Ru-Ba-Ru,0,2008,,120,"Drama,Romance,Thriller",5.9,297,nm3175951,Hindi,"Suspenseful,Romantic,Intense"
tt20244398,movie,Haemolymph,Haemolymph,0,2022,,100,Drama,8.8,199,nm6082588,Hindi,"Thought-Provoking,Emotional"
tt21090514,tvSeries,Slime Wars,Slime Wars,0,2022,,100,Game-Show,7.9,220,nm7765992,Hindi,Entertaining
tt10731688,movie,Breed,Breed,0,2021,,100,Drama,8.6,202,nm7050328,Hindi,"Thought-Provoking,Emotional"
tt6044598,tvSeries,Munki and Trunk,Munki and Trunk,0,2016,2020.0,7,"Animation,Comedy,Family",8.6,202,nm2412583,Hindi,"Light-Hearted,Heartwarming,Whimsical"
tt8404998,movie,The Tenant,The Tenant,0,2021,,112,Drama,6.2,280,nm2760985,Hindi,"Thought-Provoking,Emotional"
tt0053629,movie,Bombai Ka Babu,Bombai Ka Babu,0,1960,,154,"Drama,Musical,Romance",7.7,225,nm0451846,Hindi,"Romantic,Uplifting,Thought-Provoking"
tt0317088,movie,Antony Firingee,Antony Firingee,0,1967,,157,"Drama,Musical",7.8,222,nm1163224,Hindi,"Thought-Provoking,Emotional,Uplifting"
tt12879646,tvSeries,Dragon Goes House Hunting,"Dragon, Ie o Kau.",0,2021,,100,"Action,Animation,Comedy",6.3,273,nm6088344,Hindi,"Whimsical,Fun,Action-Packed"
tt0266765,movie,Mere Mehboob,Mere Mehboob,0,1963,,164,"Comedy,Drama,Romance",6.9,249,nm0712540,Hindi,"Fun,Romantic,Light-Hearted"
tt1764466,movie,Please Don't Disturb,Lotfan mozahem nashavid,0,2010,,80,"Comedy,Drama",5.8,296,nm1117275,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt12211696,tvSeries,Sharkdog,Sharkdog,0,2021,,7,"Adventure,Animation,Comedy",6.0,286,nm9411363,Hindi,"Whimsical,Fun,Light-Hearted"
tt8414126,movie,15+ Coming of Age,15+ Coming of Age,0,2017,,104,Comedy,5.5,312,nm12275677,Hindi,"Light-Hearted,Fun"
tt14979416,tvSeries,Praomook,Praomook,0,2021,2021.0,90,"Drama,Romance",7.0,245,nm2260801,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt13622168,movie,Homeroom,Homeroom,0,2021,,90,Documentary,5.6,306,nm2426403,Hindi,Educational
tt19895748,tvSeries,The One That Got Away,The One That Got Away,0,2022,2022.0,60,"Reality-TV,Romance",5.2,328,nm0790320,Hindi,"Heartwarming,Romantic"
tt2501212,tvSeries,Full English,Full English,0,2012,2012.0,60,"Animation,Comedy",5.2,327,nm0003667,Hindi,"Light-Hearted,Whimsical,Fun"
tt28352407,tvSeries,A Prisoners Path Chicago 2023,A Prisoners Path Chicago 2023,0,2023,,100,,8.9,191,nm0398257,Hindi,Entertaining
tt29453905,movie,Naangal,Naangal,0,2023,,152,"Drama,Family",8.6,196,nm8885383,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt1388333,movie,Eiga Kureyon Shinchan: Otakebe! Kasukabe yasei-oukoku,Eiga Kureyon Shinchan: Otakebe! Kasukabe yasei-oukoku,0,2009,,97,"Animation,Comedy",5.8,290,nm1012279,Hindi,"Light-Hearted,Whimsical,Fun"
tt6760704,movie,Brindavanam,Brindavanam,0,2017,,170,Drama,6.7,251,nm1701255,Tamil,"Thought-Provoking,Emotional"
tt6160932,movie,Chhakka Panja,Chhakka Panja,0,2016,,130,"Comedy,Drama,Family",6.4,262,nm8519686,Hindi,"Fun,Light-Hearted,Thought-Provoking"
tt18554728,tvSeries,Beyblade Burst Surge,Beyblade Burst Surge,0,2020,2021.0,100,"Animation,Family,Sci-Fi",6.9,241,nm0031407,Hindi,"Mind-Bending,Heartwarming,Whimsical"
tt4381290,tvMiniSeries,Office Girls,Xiao zi nv hai xiang qian chong,0,2011,2012.0,90,Romance,7.0,237,nm0398819,Hindi,"Heartwarming,Romantic"
tt9544492,tvSeries,Mismatch,Mismatch,0,2018,,20,Comedy,4.7,352,nm10373113,Hindi,"Light-Hearted,Fun"
tt12796444,movie,Ghabrana Nahi Hai,Ghabrana Nahi Hai,0,2022,,100,"Comedy,Crime,Romance",5.9,279,nm11055816,Hindi,"Gritty,Fun,Romantic"
tt1612039,movie,Souryam,Souryam,0,2008,,151,"Action,Drama",5.7,287,nm2350892,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt21989626,movie,Maa Ka Doodh,Maa Ka Doodh,0,2023,,126,Documentary,8.7,188,nm14016308,Hindi,Educational
tt1507349,movie,Satham Podathey,Satham Podathey,0,2007,,158,Thriller,6.7,244,nm1182689,Malayalam,"Intense,Suspenseful"
tt0833529,movie,Saatchya Aat Gharat,Saatchya Aat Gharat,0,2004,,140,Drama,7.1,230,nm0839664,Hindi,"Thought-Provoking,Emotional"
tt1458809,tvSeries,Hard Time,Hard Time,0,2009,2013.0,100,Documentary,7.4,220,nm0377842,Hindi,Educational
tt14906890,tvSeries,Super Giant Robot Brothers,Super Giant Robot Brothers,0,2022,2022.0,26,"Action,Adventure,Animation",6.6,246,nm0028764,Hindi,"Whimsical,Fun,Action-Packed"
tt0364733,movie,Veedevadandi Babu,Veedevadandi Babu,0,1997,,138,"Action,Comedy",6.3,257,nm0004466,Bengali,"Light-Hearted,Action-Packed,Thrilling"
tt16539880,tvSeries,Heavenly Bites: Mexico,La Divina Gula,0,2022,,30,Documentary,6.3,255,nm9796962,Hindi,Educational
tt1831772,movie,Tandem Hearts,Tandem Hearts,0,2012,,101,Drama,7.5,214,nm4296517,Hindi,"Thought-Provoking,Emotional"
tt25814516,movie,Mareyade Kshamisu,Mareyade Kshamisu,0,2023,,100,"Drama,Romance",9.4,169,nm14446757,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt5747072,tvSeries,Sekasin,Sekasin,0,2016,,30,"Comedy,Drama",7.6,209,nm1630429,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt13553396,movie,Parallel Lines,Kayamai Kadakka,0,2021,,104,"Action,Drama,Thriller",6.4,248,nm6556174,Hindi,"Action-Packed,Suspenseful,Intense"
tt3867974,movie,Astu - So Be It,Astu - So Be It,0,2013,,121,"Drama,Family",7.6,207,nm0080387,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt12308738,movie,Born to Be an Influencer,Born to Be an Influencer,0,2020,,47,Documentary,7.6,207,nm11574567,Hindi,Educational
tt1884755,tvSeries,In Between Men,In Between Men,0,2010,2013.0,100,"Comedy,Drama",5.9,266,nm0969191,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt12643520,tvSeries,The World Ends with You: The Animation,Subarashiki Kono Sekai the Animation,0,2021,,100,"Action,Animation,Fantasy",5.7,275,nm6378219,Hindi,"Whimsical,Magical,Fun"
tt0357145,movie,Seenu,Seenu,0,1999,,100,Romance,5.7,275,nm1351782,Hindi,"Heartwarming,Romantic"
tt4213178,movie,80 te Asio Na,80 te Asio Na,0,1967,,110,Comedy,8.1,193,nm6634836,Bengali,"Light-Hearted,Fun"
tt12404392,tvSeries,A Good Man,Khoroshiy chelovek,0,2020,2020.0,50,"Drama,Thriller",6.2,252,nm1028235,Punjabi,"Thought-Provoking,Emotional,Suspenseful"
tt7250226,movie,Chhaya O Chhobi,Chhaya O Chhobi,0,2017,,129,Drama,6.7,233,nm1907554,Bengali,"Thought-Provoking,Emotional"
tt6341912,tvSeries,The 11th Hour,The 11th Hour with Brian Williams,0,2016,,30,"News,Talk-Show",6.0,260,Unknown,Hindi,Entertaining
tt13655552,tvSeries,Sisterhood,Systrabönd,0,2021,,45,"Crime,Drama",6.5,239,nm0369399,Hindi,"Emotional,Intense,Gritty"
tt13224254,movie,Abhijaan,Abhijaan,0,2022,,160,Drama,8.9,174,nm1913625,Hindi,"Thought-Provoking,Emotional"
tt0268141,movie,Ananda Ashram,Ananda Ashram,0,1977,,127,"Drama,Family",7.4,209,nm0759662,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt12826450,movie,A Corsican Summer,I comete,0,2021,,124,Drama,5.5,281,nm2495268,Hindi,"Thought-Provoking,Emotional"
tt0324977,movie,Alavuddinum Athbutha Vilakkum,Alavuddinum Athbutha Vilakkum,0,1979,,144,"Adventure,Drama,Fantasy",6.6,234,nm0765873,Telugu,"Magical,Adventurous,Thought-Provoking"
tt1221147,movie,Tera Kya Hoga Johnny,Tera Kya Hoga Johnny,0,2009,,155,"Crime,Drama,Thriller",6.0,257,nm0592803,Hindi,"Gritty,Suspenseful,Intense"
tt15006662,tvSeries,Ok Boss,Ok Boss,0,2021,,100,Comedy,6.7,230,nm8575885,Hindi,"Light-Hearted,Fun"
tt14544336,tvSeries,Liverpool Narcos,Liverpool Narcos,0,2021,,44,"Crime,Documentary",6.8,226,nm1991221,Hindi,"Intense,Gritty,Educational"
tt7487382,tvSeries,Purgatony,Purgatony,0,2017,,100,"Animation,Comedy",7.8,197,nm1894067,Hindi,"Light-Hearted,Whimsical,Fun"
tt15567380,tvSeries,The Future Diary,The Future Diary,0,2021,,35,"Reality-TV,Romance",7.2,213,nm7762764,Hindi,"Heartwarming,Romantic"
tt0245322,movie,Nodi Swamy Navirodu Hige,Nodi Swamy Navirodu Hige,0,1983,,142,Drama,8.3,184,nm0619053,Hindi,"Thought-Provoking,Emotional"
tt2285529,movie,Kazhugu,Kazhugu,0,2012,,100,"Comedy,Thriller",6.1,249,nm4936366,Hindi,"Light-Hearted,Intense,Suspenseful"
tt1608782,movie,My Brothers,My Brothers,0,2010,,87,Drama,6.5,233,nm0292211,Hindi,"Thought-Provoking,Emotional"
tt0317351,movie,Dharma Chakram,Dharma Chakram,0,1996,,144,Drama,7.0,216,nm0471452,Hindi,"Thought-Provoking,Emotional"
tt23575410,tvSeries,Happy Ending Romance,Happy Ending Romance,0,2022,2022.0,30,"Drama,Romance",6.4,236,Unknown,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt10375748,tvSeries,Gopal Bhar,Gopal Bhar,0,2015,,100,"Animation,Comedy,Family",7.9,191,nm14798404,Hindi,"Light-Hearted,Heartwarming,Whimsical"
tt21035664,tvSeries,Cooper's Bar,Cooper's Bar,0,2022,,9,Comedy,6.1,247,nm0204683,Hindi,"Light-Hearted,Fun"
tt0821060,tvSeries,Bella Block,Bella Block,0,1993,2018.0,100,Crime,7.0,215,nm0408153,Hindi,"Intense,Gritty"
tt0250745,movie,Sri Krishna Deva Raya,Sri Krishna Deva Raya,0,1970,,191,"Drama,History",8.8,171,nm0659849,Kannada,"Thought-Provoking,Emotional"
tt5279674,movie,No Fathers in Kashmir,No Fathers in Kashmir,0,2019,,108,Drama,6.5,230,nm1464392,Urdu,"Thought-Provoking,Emotional"
tt6789158,movie,Aakasha Mittayee,Aakasha Mittayee,0,2017,,137,"Comedy,Drama,Family",6.8,219,nm1500124,Hindi,"Fun,Light-Hearted,Thought-Provoking"
tt0311401,movie,Kissaa Kursee Kaa,Kissaa Kursee Kaa,0,1978,,142,"Comedy,Drama,Fantasy",7.9,188,nm1142222,Hindi,"Magical,Fun,Light-Hearted"
tt8881732,tvSeries,Subway Surfers: The Animated Series,Subway Surfers: The Animated Series,0,2018,2019.0,17,"Adventure,Animation,Family",7.1,209,nm0373798,Hindi,"Whimsical,Fun,Adventurous"
tt3195192,movie,Journey to Royal: A WWII Rescue Mission,Journey to Royal: A WWII Rescue Mission,0,2021,,90,"Action,Documentary,Drama",6.3,235,nm0424787,Hindi,"Action-Packed,Thought-Provoking,Emotional"
tt0100674,movie,Springflod,Springflod,0,1990,,105,"Drama,Romance",5.9,250,nm0676807,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt0432999,movie,Otros días vendrán,Otros días vendrán,0,2005,,104,Drama,6.4,229,nm0181525,Hindi,"Thought-Provoking,Emotional"
tt7687138,movie,Bhor: Dawn,Bhor: Dawn,0,2018,,93,Drama,7.7,189,nm9257897,Hindi,"Thought-Provoking,Emotional"
tt11987400,tvMiniSeries,The Big Shot with Bethenny,The Big Shot with Bethenny,0,2021,2021.0,44,"Game-Show,Reality-TV",6.3,231,Unknown,Hindi,Entertaining
tt2778412,movie,Naanayam,Naanayam,0,2010,,136,"Mystery,Thriller",6.6,220,nm5574559,Tamil,"Mysterious,Suspenseful,Intense"
tt17678832,tvSeries,Hakim,Hakim,0,2022,2022.0,120,Drama,6.1,238,nm6533294,Hindi,"Thought-Provoking,Emotional"
tt11834536,tvSeries,Love of Thousand Years,San qian ya sha,0,2020,,100,"Adventure,Fantasy,History",6.8,213,Unknown,Hindi,"Epic,Adventurous,Magical"
tt2949874,movie,Varadanayaka,Varadanayaka,0,2013,,150,"Action,Drama",6.0,241,nm5697538,Hindi,"Thought-Provoking,Emotional,Action-Packed"
tt1294209,movie,Seema Sastry,Seema Sastry,0,2007,,100,Comedy,6.2,233,nm3139460,Hindi,"Light-Hearted,Fun"
tt11822206,tvMiniSeries,Scoot,Scoot,0,2020,2021.0,100,"Comedy,Short",8.1,178,nm9400843,Hindi,"Light-Hearted,Fun"
tt14494806,tvSeries,Savage Rhythm,Ritmo Salvaje,0,2022,2022.0,40,"Drama,Music",5.5,262,nm4387002,Hindi,"Thought-Provoking,Emotional"
tt0155664,movie,Dhavani Kannavukal,Dhavani Kannavukal,0,1984,,148,Drama,7.3,197,nm0080180,Telugu,"Thought-Provoking,Emotional"
tt7023500,movie,Nenjil Thunivirunthal,Nenjil Thunivirundhal,0,2017,,133,"Action,Drama",5.5,261,nm3607398,Telugu,"Thought-Provoking,Emotional,Action-Packed"
tt0342151,movie,One Last Chance,One Last Chance,0,2004,,96,"Comedy,Drama",5.8,247,nm1284527,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt0318992,movie,Anbulla Rajanikant,Anbulla Rajanikant,0,1984,,138,"Action,Drama,Family",6.2,230,nm1166609,Tamil,"Action-Packed,Thought-Provoking,Emotional"
tt1680303,movie,"10,000 Nights Nowhere",10.000 noches en ninguna parte,0,2013,,113,Drama,6.2,230,nm0757749,Hindi,"Thought-Provoking,Emotional"
tt6052190,tvSeries,Deep Time History,Deep Time History,0,2016,,50,Documentary,8.1,176,nm0138851,Hindi,Educational
tt7765850,movie,Walking with Herb,Walking with Herb,0,2021,,110,Comedy,5.7,250,nm0548957,Hindi,"Light-Hearted,Fun"
tt0449221,movie,Des Hoyaa Pardes,Des Hoyaa Pardes,0,2004,,163,Drama,7.9,180,nm1277085,Hindi,"Thought-Provoking,Emotional"
tt0059354,movie,Khandan,Khandan,0,1965,,158,Drama,6.7,212,nm0080406,Hindi,"Thought-Provoking,Emotional"
tt2153906,tvSeries,Savage Family Diggers,American Digger,0,2011,,100,Reality-TV,5.5,258,nm1111635,Hindi,Entertaining
tt0305811,movie,Mathru Devo Bhava,Mathru Devo Bhava,0,1993,,140,Drama,8.2,173,nm1108282,Hindi,"Thought-Provoking,Emotional"
tt4487548,movie,Postcard,Postcard,0,2014,,120,Drama,7.7,184,nm2243359,Hindi,"Thought-Provoking,Emotional"
tt1436560,movie,Lovers of Hate,Lovers of Hate,0,2010,,93,"Comedy,Drama",6.1,232,nm0694737,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt0079614,movie,Nauker,Nauker,0,1979,,126,"Comedy,Drama",6.4,220,nm0578628,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt5599536,movie,Lathe Joshi,Lathe Joshi,0,2016,,104,Drama,8.2,171,nm7989066,Marathi,"Thought-Provoking,Emotional"
tt2402631,movie,I.D.,I.D.,0,2012,,87,Drama,6.9,203,nm2939522,Hindi,"Thought-Provoking,Emotional"
tt8074528,tvSeries,La chica que limpia,La chica que limpia,0,2017,2018.0,100,Action,7.2,194,nm2034717,Hindi,"Action-Packed,Thrilling"
tt0186956,movie,Devaraagam,Devaraagam,0,1996,,144,"Drama,Romance",7.0,199,nm0080245,Malayalam,"Thought-Provoking,Emotional,Heartwarming"
tt11605032,tvSeries,Rakshasa Street,Zhen Hun Jie,0,2016,,13,"Action,Adventure,Animation",7.1,196,nm16561724,Hindi,"Whimsical,Fun,Action-Packed"
tt2911334,tvSeries,Samurai Bride,Hyakka Ryôran: Samurai Buraido,0,2013,2013.0,24,"Action,Animation,Comedy",6.5,214,nm2032664,Hindi,"Whimsical,Fun,Action-Packed"
tt5368224,movie,Naanu Avanalla... Avalu,Naanu Avanalla... Avalu,0,2015,,115,"Crime,Drama",8.2,169,nm5361794,Hindi,"Emotional,Intense,Gritty"
tt0065064,movie,Talash,Talash,0,1969,,175,"Romance,Thriller",6.5,213,nm0707705,Hindi,"Intense,Heartwarming,Suspenseful"
tt15582924,tvSeries,Miss Kuroitsu from the Monster Development Department,Kaijin Kaihatsubu no Kuroitsu-san,0,2022,,23,"Animation,Comedy,Fantasy",6.2,223,nm0756836,Hindi,"Whimsical,Magical,Fun"
tt0189258,tvSeries,Dino Babies,Dino Babies,0,1994,1995.0,16,"Animation,Comedy,Family",7.1,194,nm2380611,Hindi,"Light-Hearted,Heartwarming,Whimsical"
tt0321640,movie,Cheeky,Cheeky,0,2003,,95,"Comedy,Drama",5.8,237,nm0000667,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt1579625,movie,Mahathma,Mahathma,0,2009,,100,"Action,Crime,Drama",5.8,236,nm0885537,Hindi,"Gritty,Action-Packed,Intense"
tt21969948,tvSeries,2DEZIT,2DEZIT,0,2022,2025.0,100,Drama,6.1,224,nm4971254,Hindi,"Thought-Provoking,Emotional"
tt2894330,movie,Kyosei Waisetsu Shimai,Kyosei waisetsu shimai,0,1994,,60,"Drama,Romance",7.0,195,nm0462051,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt18689488,movie,Taming the Younger Sister-in-Law,Taming the Younger Sister-in-Law,0,2020,,101,Romance,7.1,192,nm15780825,Hindi,"Heartwarming,Romantic"
tt3660972,movie,Erotica,Erótica: Luz de Luna,0,2008,,114,Drama,5.8,235,nm0037428,Hindi,"Thought-Provoking,Emotional"
tt0088849,movie,Burning Flowers,Brennende blomster,0,1985,,84,"Drama,Romance",5.7,239,nm0197232,Hindi,"Thought-Provoking,Emotional,Heartwarming"
tt1464607,movie,Yuddha,Yuddha,0,2005,,154,Action,6.0,227,nm3359146,Bengali,"Action-Packed,Thrilling"
tt4182282,movie,Young Wrestlers,Genç Pehlivanlar,0,2016,,90,"Documentary,Family",6.4,211,nm2750021,Bengali,"Heartwarming,Educational"
tt7062798,tvSeries,Little Busters! Refrain,Little Busters! Refrain,0,2013,2013.0,24,"Animation,Comedy,Drama",7.5,180,nm2019707,Hindi,"Whimsical,Fun,Light-Hearted"
tt3924262,movie,Surviving Confession,Surviving Confession,0,2019,,90,"Comedy,Drama",5.6,241,nm3990444,Hindi,"Light-Hearted,Emotional,Thought-Provoking"
tt7383926,movie,Doctor I Love You,Doctor I Love You,0,2021,,100,Thriller,6.7,201,nm1949089,Hindi,"Intense,Suspenseful"
tt5795324,movie,Okka Ammayi Thappa,Okka Ammayi Thappa,0,2016,,134,"Action,Drama,Romance",5.8,232,nm2184504,Hindi,"Action-Packed,Romantic,Thought-Provoking"
tt0304435,movie,Muna Madan,Muna Madan,0,2003,,133,Drama,8.4,160,nm1531492,Hindi,"Thought-Provoking,Emotional"
tt2938702,movie,Attahaasa,Attahaasa,0,2013,,171,"Biography,Crime,Thriller",7.0,192,nm5374119,Tamil,"Gritty,Intense,Inspiring"
tt0084840,movie,Umbartha,Umbartha,0,1982,,151,Drama,7.5,179,nm0665374,Hindi,"Thought-Provoking,Emotional"
tt0368233,movie,Sahasa Veerudu Sagara Kanya,Sahasa Veerudu Sagara Kanya,0,1996,,139,"Action,Adventure,Fantasy",5.9,226,nm0706484,Hindi,"Magical,Action-Packed,Adventurous"
tt22062572,tvSeries,Chimera,Khimera,0,2022,2022.0,50,"Crime,Drama",7.1,187,nm3584243,Hindi,"Emotional,Intense,Gritty"
tt19113518,tvSeries,Mrwhosetheboss,Mrwhosetheboss,0,2011,,100,"Comedy,News",8.5,156,Unknown,Hindi,"Light-Hearted,Fun"
tt3730294,tvSeries,Combat Dealers,Combat Dealers,0,2014,,60,Documentary,8.0,165,nm1389271,Hindi,Educational
tt1579650,movie,Pavitra Bandham,Pavitra Bandham,0,1996,,100,"Comedy,Drama,Romance",6.6,200,nm0836909,Hindi,"Fun,Romantic,Light-Hearted"
tt1601224,movie,Sitaramaraju,Sitaramaraju,0,1999,,166,"Action,Drama,Romance",5.8,227,nm2435387,Hindi,"Action-Packed,Romantic,Thought-Provoking"
tt4322550,tvSeries,Swords of Legends,Gu jian qi tan,0,2014,2014.0,100,"Action,Adventure,Fantasy",5.9,222,nm2975256,Hindi,"Magical,Action-Packed,Adventurous"
tt12837388,movie,Yaare Koogadali,Yaare Koogadali,0,2012,,138,"Action,Thriller",7.0,187,nm2284321,Hindi,"Intense,Action-Packed,Thrilling"
